2025-03-06 11:36:57,423 - INFO - Starting the Game with a Board 5 x 5. Sequence: 5
2025-03-06 12:46:21,658 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,659 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,660 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,661 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,662 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,664 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,665 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,667 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,668 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,669 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,670 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,671 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,673 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,674 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,676 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,678 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,681 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,683 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,684 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,686 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,687 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,689 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,690 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,691 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,692 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,692 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,694 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,694 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,696 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,697 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,699 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,701 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,704 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,705 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,707 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,708 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,710 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,711 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,712 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,713 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,715 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,716 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,718 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,719 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,720 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,721 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,723 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,725 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,726 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,727 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,729 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,732 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,742 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,744 - INFO - There is a valid move in (2, 1)
2025-03-06 12:46:21,745 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,747 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,748 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,750 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,751 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,752 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,753 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,754 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,756 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,757 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,758 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,759 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,761 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,762 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,763 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,767 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,767 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,770 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,770 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,772 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,774 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,776 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,777 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,779 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,780 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,786 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,789 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,790 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,791 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,792 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,793 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,795 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,796 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,798 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,801 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,802 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,804 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,805 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,806 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,807 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,809 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,811 - INFO - There is a valid move in (2, 2)
2025-03-06 12:46:21,812 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,814 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,815 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,816 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,819 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,821 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,822 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,826 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,827 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,829 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:21,830 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,834 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,835 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,837 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,837 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,840 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,842 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,846 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,848 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,850 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,851 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,852 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,854 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,856 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,857 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:21,858 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,860 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,862 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,863 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,864 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,865 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,867 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,868 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,871 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,873 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,873 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,874 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,875 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,876 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,879 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,880 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,883 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,884 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,887 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,888 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,890 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,890 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,891 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,892 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,893 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,896 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:21,897 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:21,898 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,899 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,901 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,901 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,902 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,903 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,904 - INFO - There is a valid move in (3, 2)
2025-03-06 12:46:21,904 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:21,905 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,905 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,908 - INFO - There is a valid move in (4, 2)
2025-03-06 12:46:21,908 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,909 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,910 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,912 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,913 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,914 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,915 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,916 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,916 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,917 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,918 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,920 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,921 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,922 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,923 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,923 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,924 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,924 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,926 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,927 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,928 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,929 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:21,929 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,931 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,932 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:21,934 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:21,935 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,936 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,936 - INFO - There is a valid move in (3, 2)
2025-03-06 12:46:21,937 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:21,938 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,938 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:21,939 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,939 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,940 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,941 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,942 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,942 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:21,943 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,944 - INFO - There is a valid move in (3, 2)
2025-03-06 12:46:21,944 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,950 - INFO - There is a valid move in (3, 2)
2025-03-06 12:46:21,953 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,954 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:21,956 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,958 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,959 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,960 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,962 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,964 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,967 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,968 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,969 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,972 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,974 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,975 - INFO - There is a valid move in (1, 0)
2025-03-06 12:46:21,976 - INFO - There is a valid move in (2, 1)
2025-03-06 12:46:21,978 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:21,979 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:21,980 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,981 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:21,982 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,986 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,987 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,988 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,989 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:21,990 - INFO - There is a valid move in (0, 3)
2025-03-06 12:46:21,992 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:21,993 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:21,995 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,997 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:21,999 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,001 - INFO - There is a valid move in (2, 1)
2025-03-06 12:46:22,002 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,003 - INFO - There is a valid move in (2, 1)
2025-03-06 12:46:22,005 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,006 - INFO - There is a valid move in (2, 1)
2025-03-06 12:46:22,007 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,008 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,010 - INFO - There is a valid move in (2, 1)
2025-03-06 12:46:22,010 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,013 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,014 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,015 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:22,017 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:22,018 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,019 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:22,019 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:22,020 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,021 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:22,023 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:22,023 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,025 - INFO - There is a valid move in (3, 0)
2025-03-06 12:46:22,025 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,027 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,029 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,029 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:22,030 - INFO - There is a valid move in (3, 1)
2025-03-06 12:46:22,031 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,032 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:22,033 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:22,035 - INFO - There is a valid move in (2, 3)
2025-03-06 12:46:22,035 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,036 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,037 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:22,038 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:22,038 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:22,039 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:22,040 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:22,040 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:22,041 - INFO - There is a valid move in (0, 1)
2025-03-06 12:46:22,042 - INFO - There is a valid move in (1, 2)
2025-03-06 12:46:22,043 - INFO - There is a valid move in (0, 2)
2025-03-06 12:46:22,044 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,045 - INFO - There is a valid move in (3, 2)
2025-03-06 12:46:22,046 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:22,047 - INFO - There is a valid move in (3, 2)
2025-03-06 12:46:22,048 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:22,048 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,049 - INFO - There is a valid move in (2, 0)
2025-03-06 12:46:22,051 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,053 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,056 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,057 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,060 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,061 - INFO - There is a valid move in (1, 3)
2025-03-06 12:46:22,063 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,065 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,066 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,068 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,070 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,071 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,073 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,075 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,076 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,078 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,081 - INFO - There is a valid move in (0, 0)
2025-03-06 12:46:22,082 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,083 - INFO - There is a valid move in (2, 2)
2025-03-06 12:46:22,085 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,087 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,088 - INFO - There is a valid move in (2, 2)
2025-03-06 12:46:22,089 - INFO - There is a valid move in (1, 1)
2025-03-06 12:46:22,092 - INFO - There is a valid move in (3, 2)
